"article_name","year","yrwk_start","yrwk_end","month","week","sales","category_1","category_2","promo_01","promo_02","promo_03","promo_04","promo_05"
"148","BIO JOGHURT NATURE 180G",2018,"2018-10-29","2018-11-04",11,44,6217,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"149","BIO JOGHURT NATURE 180G",2018,"2018-11-05","2018-11-11",11,45,6604,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"150","BIO JOGHURT NATURE 180G",2018,"2018-11-12","2018-11-18",11,46,6415,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"151","BIO JOGHURT NATURE 180G",2018,"2018-11-19","2018-11-25",11,47,6127,"BIO / ALNATURA","KLASSISCHE JOGHURT",1,0,0,0,0
"152","BIO JOGHURT NATURE 180G",2018,"2018-11-26","2018-12-02",11,48,6392,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"153","BIO JOGHURT NATURE 180G",2018,"2018-12-03","2018-12-09",12,49,7328,"BIO / ALNATURA","KLASSISCHE JOGHURT",1,0,0,0,0
"154","BIO JOGHURT NATURE 180G",2018,"2018-12-10","2018-12-16",12,50,6028,"BIO / ALNATURA","KLASSISCHE JOGHURT",1,0,1,0,1
"155","BIO JOGHURT NATURE 180G",2018,"2018-12-17","2018-12-23",12,51,6322,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,1,0,1
"156","BIO JOGHURT NATURE 180G",2018,"2018-12-24","2018-12-30",12,52,4303,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"157","BIO JOGHURT NATURE 180G",2019,"2018-12-31","2019-01-06",1,1,6045,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"158","BIO JOGHURT NATURE 180G",2019,"2019-01-07","2019-01-13",1,2,7123,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"159","BIO JOGHURT NATURE 180G",2019,"2019-01-14","2019-01-20",1,3,7113,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"160","BIO JOGHURT NATURE 180G",2019,"2019-01-21","2019-01-27",1,4,7319,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"161","BIO JOGHURT NATURE 180G",2019,"2019-01-28","2019-02-03",1,5,6994,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"162","BIO JOGHURT NATURE 180G",2019,"2019-02-04","2019-02-10",2,6,6681,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"163","BIO JOGHURT NATURE 180G",2019,"2019-02-11","2019-02-17",2,7,8706,"BIO / ALNATURA","KLASSISCHE JOGHURT",1,0,0,0,0
"164","BIO JOGHURT NATURE 180G",2019,"2019-02-18","2019-02-24",2,8,7006,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"165","BIO JOGHURT NATURE 180G",2019,"2019-02-25","2019-03-03",2,9,6725,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"166","BIO JOGHURT NATURE 180G",2019,"2019-03-04","2019-03-10",3,10,7252,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"167","BIO JOGHURT NATURE 180G",2019,"2019-03-11","2019-03-17",3,11,6934,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"168","BIO JOGHURT NATURE 180G",2019,"2019-03-18","2019-03-24",3,12,7391,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
"169","BIO JOGHURT NATURE 180G",2019,"2019-03-25","2019-03-31",3,13,7647,"BIO / ALNATURA","KLASSISCHE JOGHURT",0,0,0,0,0
