"article_name","year","yrwk_start","yrwk_end","month","week","sales","category_1","category_2","promo_01","promo_02","promo_03","promo_04","promo_05"
"48","M-CLAS JOG. APF/MANG 200G",2016,"2016-11-28","2016-12-04",12,48,7428,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,1,0,0
"49","M-CLAS JOG. APF/MANG 200G",2016,"2016-12-05","2016-12-11",12,49,7586,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,1,0,0
"50","M-CLAS JOG. APF/MANG 200G",2016,"2016-12-12","2016-12-18",12,50,8922,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"51","M-CLAS JOG. APF/MANG 200G",2016,"2016-12-19","2016-12-25",12,51,9116,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"52","M-CLAS JOG. APF/MANG 200G",2016,"2016-12-26","2017-01-01",12,52,7116,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"53","M-CLAS JOG. APF/MANG 200G",2017,"2017-01-02","2017-01-08",1,1,8967,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"54","M-CLAS JOG. APF/MANG 200G",2017,"2017-01-09","2017-01-15",1,2,10065,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"55","M-CLAS JOG. APF/MANG 200G",2017,"2017-01-16","2017-01-22",1,3,9712,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"56","M-CLAS JOG. APF/MANG 200G",2017,"2017-01-23","2017-01-29",1,4,10486,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"57","M-CLAS JOG. APF/MANG 200G",2017,"2017-01-30","2017-02-05",2,5,7836,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"58","M-CLAS JOG. APF/MANG 200G",2017,"2017-02-06","2017-02-12",2,6,8763,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"59","M-CLAS JOG. APF/MANG 200G",2017,"2017-02-13","2017-02-19",2,7,9416,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"60","M-CLAS JOG. APF/MANG 200G",2017,"2017-02-20","2017-02-26",2,8,9947,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"61","M-CLAS JOG. APF/MANG 200G",2017,"2017-02-27","2017-03-05",3,9,10577,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"62","M-CLAS JOG. APF/MANG 200G",2017,"2017-03-06","2017-03-12",3,10,10459,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"63","M-CLAS JOG. APF/MANG 200G",2017,"2017-03-13","2017-03-19",3,11,8201,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"64","M-CLAS JOG. APF/MANG 200G",2017,"2017-03-20","2017-03-26",3,12,9956,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"65","M-CLAS JOG. APF/MANG 200G",2017,"2017-03-27","2017-04-02",3,13,10292,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"66","M-CLAS JOG. APF/MANG 200G",2017,"2017-04-03","2017-04-09",4,14,10584,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"67","M-CLAS JOG. APF/MANG 200G",2017,"2017-04-10","2017-04-16",4,15,10638,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"68","M-CLAS JOG. APF/MANG 200G",2017,"2017-04-17","2017-04-23",4,16,8243,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"69","M-CLAS JOG. APF/MANG 200G",2017,"2017-04-24","2017-04-30",4,17,9963,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"70","M-CLAS JOG. APF/MANG 200G",2017,"2017-05-01","2017-05-07",5,18,10190,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"71","M-CLAS JOG. APF/MANG 200G",2017,"2017-05-08","2017-05-14",5,19,10252,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"72","M-CLAS JOG. APF/MANG 200G",2017,"2017-05-15","2017-05-21",5,20,7402,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"73","M-CLAS JOG. APF/MANG 200G",2017,"2017-05-22","2017-05-28",5,21,7972,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"74","M-CLAS JOG. APF/MANG 200G",2017,"2017-05-29","2017-06-04",6,22,10582,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"75","M-CLAS JOG. APF/MANG 200G",2017,"2017-06-05","2017-06-11",6,23,8815,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"76","M-CLAS JOG. APF/MANG 200G",2017,"2017-06-12","2017-06-18",6,24,8547,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"77","M-CLAS JOG. APF/MANG 200G",2017,"2017-06-19","2017-06-25",6,25,10121,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"78","M-CLAS JOG. APF/MANG 200G",2017,"2017-06-26","2017-07-02",6,26,9166,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"79","M-CLAS JOG. APF/MANG 200G",2017,"2017-07-03","2017-07-09",7,27,9122,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"80","M-CLAS JOG. APF/MANG 200G",2017,"2017-07-10","2017-07-16",7,28,8781,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"81","M-CLAS JOG. APF/MANG 200G",2017,"2017-07-17","2017-07-23",7,29,6292,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"82","M-CLAS JOG. APF/MANG 200G",2017,"2017-07-24","2017-07-30",7,30,7067,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"83","M-CLAS JOG. APF/MANG 200G",2017,"2017-07-31","2017-08-06",8,31,7828,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"84","M-CLAS JOG. APF/MANG 200G",2017,"2017-08-07","2017-08-13",8,32,9050,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"85","M-CLAS JOG. APF/MANG 200G",2017,"2017-08-14","2017-08-20",8,33,9340,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"86","M-CLAS JOG. APF/MANG 200G",2017,"2017-08-21","2017-08-27",8,34,9402,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"87","M-CLAS JOG. APF/MANG 200G",2017,"2017-08-28","2017-09-03",8,35,9570,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"88","M-CLAS JOG. APF/MANG 200G",2017,"2017-09-04","2017-09-10",9,36,8919,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"89","M-CLAS JOG. APF/MANG 200G",2017,"2017-09-11","2017-09-17",9,37,6636,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"90","M-CLAS JOG. APF/MANG 200G",2017,"2017-09-18","2017-09-24",9,38,8017,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"91","M-CLAS JOG. APF/MANG 200G",2017,"2017-09-25","2017-10-01",9,39,8820,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"92","M-CLAS JOG. APF/MANG 200G",2017,"2017-10-02","2017-10-08",10,40,8346,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"93","M-CLAS JOG. APF/MANG 200G",2017,"2017-10-09","2017-10-15",10,41,8537,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"94","M-CLAS JOG. APF/MANG 200G",2017,"2017-10-16","2017-10-22",10,42,9562,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"95","M-CLAS JOG. APF/MANG 200G",2017,"2017-10-23","2017-10-29",10,43,9786,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"96","M-CLAS JOG. APF/MANG 200G",2017,"2017-10-30","2017-11-05",11,44,9321,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"97","M-CLAS JOG. APF/MANG 200G",2017,"2017-11-06","2017-11-12",11,45,9377,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"98","M-CLAS JOG. APF/MANG 200G",2017,"2017-11-13","2017-11-19",11,46,8902,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"99","M-CLAS JOG. APF/MANG 200G",2017,"2017-11-20","2017-11-26",11,47,7301,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"100","M-CLAS JOG. APF/MANG 200G",2017,"2017-11-27","2017-12-03",11,48,7923,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"101","M-CLAS JOG. APF/MANG 200G",2017,"2017-12-04","2017-12-10",12,49,7637,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"102","M-CLAS JOG. APF/MANG 200G",2017,"2017-12-11","2017-12-17",12,50,9171,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"103","M-CLAS JOG. APF/MANG 200G",2017,"2017-12-18","2017-12-24",12,51,9586,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"104","M-CLAS JOG. APF/MANG 200G",2017,"2017-12-25","2017-12-31",12,52,5221,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"105","M-CLAS JOG. APF/MANG 200G",2018,"2018-01-01","2018-01-07",1,1,6907,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"106","M-CLAS JOG. APF/MANG 200G",2018,"2018-01-08","2018-01-14",1,2,9407,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"107","M-CLAS JOG. APF/MANG 200G",2018,"2018-01-15","2018-01-21",1,3,9674,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"108","M-CLAS JOG. APF/MANG 200G",2018,"2018-01-22","2018-01-28",1,4,9724,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"109","M-CLAS JOG. APF/MANG 200G",2018,"2018-01-29","2018-02-04",2,5,7230,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"110","M-CLAS JOG. APF/MANG 200G",2018,"2018-02-05","2018-02-11",2,6,7891,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"111","M-CLAS JOG. APF/MANG 200G",2018,"2018-02-12","2018-02-18",2,7,9097,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"112","M-CLAS JOG. APF/MANG 200G",2018,"2018-02-19","2018-02-25",2,8,9888,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"113","M-CLAS JOG. APF/MANG 200G",2018,"2018-02-26","2018-03-04",3,9,9518,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"114","M-CLAS JOG. APF/MANG 200G",2018,"2018-03-05","2018-03-11",3,10,9874,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"115","M-CLAS JOG. APF/MANG 200G",2018,"2018-03-12","2018-03-18",3,11,10373,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"116","M-CLAS JOG. APF/MANG 200G",2018,"2018-03-19","2018-03-25",3,12,7510,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"117","M-CLAS JOG. APF/MANG 200G",2018,"2018-03-26","2018-04-01",3,13,8994,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"118","M-CLAS JOG. APF/MANG 200G",2018,"2018-04-02","2018-04-08",4,14,8232,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"119","M-CLAS JOG. APF/MANG 200G",2018,"2018-04-09","2018-04-15",4,15,9734,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"120","M-CLAS JOG. APF/MANG 200G",2018,"2018-04-16","2018-04-22",4,16,9531,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"121","M-CLAS JOG. APF/MANG 200G",2018,"2018-04-23","2018-04-29",4,17,9739,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"122","M-CLAS JOG. APF/MANG 200G",2018,"2018-04-30","2018-05-06",5,18,9617,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"123","M-CLAS JOG. APF/MANG 200G",2018,"2018-05-07","2018-05-13",5,19,6885,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"124","M-CLAS JOG. APF/MANG 200G",2018,"2018-05-14","2018-05-20",5,20,8803,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"125","M-CLAS JOG. APF/MANG 200G",2018,"2018-05-21","2018-05-27",5,21,8313,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"126","M-CLAS JOG. APF/MANG 200G",2018,"2018-05-28","2018-06-03",5,22,8862,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"127","M-CLAS JOG. APF/MANG 200G",2018,"2018-06-04","2018-06-10",6,23,9634,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"128","M-CLAS JOG. APF/MANG 200G",2018,"2018-06-11","2018-06-17",6,24,8961,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"129","M-CLAS JOG. APF/MANG 200G",2018,"2018-06-18","2018-06-24",6,25,6746,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"130","M-CLAS JOG. APF/MANG 200G",2018,"2018-06-25","2018-07-01",6,26,7764,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"131","M-CLAS JOG. APF/MANG 200G",2018,"2018-07-02","2018-07-08",7,27,8366,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"132","M-CLAS JOG. APF/MANG 200G",2018,"2018-07-09","2018-07-15",7,28,8074,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"133","M-CLAS JOG. APF/MANG 200G",2018,"2018-07-16","2018-07-22",7,29,8502,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"134","M-CLAS JOG. APF/MANG 200G",2018,"2018-07-23","2018-07-29",7,30,8289,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"135","M-CLAS JOG. APF/MANG 200G",2018,"2018-07-30","2018-08-05",8,31,6507,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"136","M-CLAS JOG. APF/MANG 200G",2018,"2018-08-06","2018-08-12",8,32,7587,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"137","M-CLAS JOG. APF/MANG 200G",2018,"2018-08-13","2018-08-19",8,33,8696,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"138","M-CLAS JOG. APF/MANG 200G",2018,"2018-08-20","2018-08-26",8,34,9352,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"139","M-CLAS JOG. APF/MANG 200G",2018,"2018-08-27","2018-09-02",8,35,9003,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"140","M-CLAS JOG. APF/MANG 200G",2018,"2018-09-03","2018-09-09",9,36,8682,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"141","M-CLAS JOG. APF/MANG 200G",2018,"2018-09-10","2018-09-16",9,37,8817,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"142","M-CLAS JOG. APF/MANG 200G",2018,"2018-09-17","2018-09-23",9,38,6548,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"143","M-CLAS JOG. APF/MANG 200G",2018,"2018-09-24","2018-09-30",9,39,7668,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"144","M-CLAS JOG. APF/MANG 200G",2018,"2018-10-01","2018-10-07",10,40,7800,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"145","M-CLAS JOG. APF/MANG 200G",2018,"2018-10-08","2018-10-14",10,41,8111,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"146","M-CLAS JOG. APF/MANG 200G",2018,"2018-10-15","2018-10-21",10,42,8732,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"147","M-CLAS JOG. APF/MANG 200G",2018,"2018-10-22","2018-10-28",10,43,9310,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"148","M-CLAS JOG. APF/MANG 200G",2018,"2018-10-29","2018-11-04",11,44,8787,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"149","M-CLAS JOG. APF/MANG 200G",2018,"2018-11-05","2018-11-11",11,45,8833,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"150","M-CLAS JOG. APF/MANG 200G",2018,"2018-11-12","2018-11-18",11,46,6479,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"151","M-CLAS JOG. APF/MANG 200G",2018,"2018-11-19","2018-11-25",11,47,7316,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"152","M-CLAS JOG. APF/MANG 200G",2018,"2018-11-26","2018-12-02",11,48,8523,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"153","M-CLAS JOG. APF/MANG 200G",2018,"2018-12-03","2018-12-09",12,49,8162,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"154","M-CLAS JOG. APF/MANG 200G",2018,"2018-12-10","2018-12-16",12,50,8547,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"155","M-CLAS JOG. APF/MANG 200G",2018,"2018-12-17","2018-12-23",12,51,9072,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,1,0,0
"156","M-CLAS JOG. APF/MANG 200G",2018,"2018-12-24","2018-12-30",12,52,4737,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"157","M-CLAS JOG. APF/MANG 200G",2019,"2018-12-31","2019-01-06",1,1,6517,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"158","M-CLAS JOG. APF/MANG 200G",2019,"2019-01-07","2019-01-13",1,2,8710,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"159","M-CLAS JOG. APF/MANG 200G",2019,"2019-01-14","2019-01-20",1,3,8901,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"160","M-CLAS JOG. APF/MANG 200G",2019,"2019-01-21","2019-01-27",1,4,8641,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"161","M-CLAS JOG. APF/MANG 200G",2019,"2019-01-28","2019-02-03",1,5,6553,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
