"article_name","year","yrwk_start","yrwk_end","month","week","sales","category_1","category_2","promo_01","promo_02","promo_03","promo_04","promo_05"
"55","M-CLAS JOGHURT MOKKA 200G",2017,"2017-01-16","2017-01-22",1,3,24257,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"56","M-CLAS JOGHURT MOKKA 200G",2017,"2017-01-23","2017-01-29",1,4,25317,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"57","M-CLAS JOGHURT MOKKA 200G",2017,"2017-01-30","2017-02-05",2,5,14050,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"58","M-CLAS JOGHURT MOKKA 200G",2017,"2017-02-06","2017-02-12",2,6,18088,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"59","M-CLAS JOGHURT MOKKA 200G",2017,"2017-02-13","2017-02-19",2,7,22784,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"60","M-CLAS JOGHURT MOKKA 200G",2017,"2017-02-20","2017-02-26",2,8,23636,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"61","M-CLAS JOGHURT MOKKA 200G",2017,"2017-02-27","2017-03-05",3,9,24940,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"62","M-CLAS JOGHURT MOKKA 200G",2017,"2017-03-06","2017-03-12",3,10,25104,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"63","M-CLAS JOGHURT MOKKA 200G",2017,"2017-03-13","2017-03-19",3,11,13859,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"64","M-CLAS JOGHURT MOKKA 200G",2017,"2017-03-20","2017-03-26",3,12,19533,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"65","M-CLAS JOGHURT MOKKA 200G",2017,"2017-03-27","2017-04-02",3,13,23945,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"66","M-CLAS JOGHURT MOKKA 200G",2017,"2017-04-03","2017-04-09",4,14,25254,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"67","M-CLAS JOGHURT MOKKA 200G",2017,"2017-04-10","2017-04-16",4,15,24605,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"68","M-CLAS JOGHURT MOKKA 200G",2017,"2017-04-17","2017-04-23",4,16,20332,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"69","M-CLAS JOGHURT MOKKA 200G",2017,"2017-04-24","2017-04-30",4,17,23418,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"70","M-CLAS JOGHURT MOKKA 200G",2017,"2017-05-01","2017-05-07",5,18,23706,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"71","M-CLAS JOGHURT MOKKA 200G",2017,"2017-05-08","2017-05-14",5,19,24177,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"72","M-CLAS JOGHURT MOKKA 200G",2017,"2017-05-15","2017-05-21",5,20,12913,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"73","M-CLAS JOGHURT MOKKA 200G",2017,"2017-05-22","2017-05-28",5,21,15662,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"74","M-CLAS JOGHURT MOKKA 200G",2017,"2017-05-29","2017-06-04",6,22,22893,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"75","M-CLAS JOGHURT MOKKA 200G",2017,"2017-06-05","2017-06-11",6,23,21515,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"76","M-CLAS JOGHURT MOKKA 200G",2017,"2017-06-12","2017-06-18",6,24,20967,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"77","M-CLAS JOGHURT MOKKA 200G",2017,"2017-06-19","2017-06-25",6,25,22796,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"78","M-CLAS JOGHURT MOKKA 200G",2017,"2017-06-26","2017-07-02",6,26,22646,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
